UF;Sexo;Cor;Anos de Estudo;Renda;Altura;nascimento
33;0;2;12;1500;1802844655;1983
33;0;8;16;5000;1605445847;1984
33;0;4;16;950;1820080635;1958
33;0;2;13;3200;1722586036;1990
33;0;2;14;2000;1804728333;1978
33;1;2;11;400;1590156659;1966
33;1;8;12;120;1594751463;1971
33;0;2;1;2500;1754722472;1958
33;0;2;9;3000;1807518351;1978
33;0;8;12;2200;1646299835;1996
33;1;8;12;900;1648552662;1983
33;0;8;12;4000;1587841708;1983
33;0;2;14;4000;1844337725;1999
33;0;8;9;7000;178243827;1963
33;1;8;9;400;1793673256;1965
33;1;2;13;1000;1761931731;1964
33;1;4;16;2000;165042862;1971
33;0;2;12;15000;1775935505;1982
33;0;8;12;1577;1760631808;1973
33;0;8;16;2500;1679286743;1975
33;0;2;12;2000;165220883;1996
33;1;2;12;0;1625265964;1965
33;1;8;16;4500;1617171815;1977
33;1;4;12;2364;1788232462;1968
33;1;4;16;3000;1656433301;1963
33;1;2;16;5000;1744776178;1976
33;0;2;16;8000;1703680392;1974
33;1;2;16;2000;1634448178;1973
33;0;2;12;8000;1484236398;1966
33;0;2;16;10000;1649224648;1984
33;1;2;16;4000;1659157395;1974
33;1;2;12;2365;1700844597;1971
33;0;8;12;1432;1716458494;1980
33;0;2;16;1600;1674131345;1984
33;1;8;8;1300;1669841843;1978
33;1;2;12;2000;1516503941;1983
33;1;4;12;1200;1930514955;1966
33;1;8;9;1000;1761928941;1970
33;0;8;16;9000;1774179397;1995
33;1;2;16;2000;1805562225;1968
33;1;8;16;2300;1607721055;1979
33;0;8;12;2000;1649417877;2000
33;1;2;16;4000;1738835009;1978
33;0;8;14;5000;1731826532;1978
33;0;8;16;6000;1599785521;1985
33;0;2;16;4800;1817135577;1987
33;0;2;16;4500;169514082;1982
33;0;2;12;4000;1631199752;1984
33;0;2;12;7000;1676981518;1976
33;0;2;12;2000;165359999;1979
33;0;8;9;2500;1719144129;1984
33;0;2;12;6000;1660671464;1975
33;0;2;16;5000;1736498594;1979
33;0;2;12;1400;1797183033;1974
33;0;8;16;17000;1706375798;1984
33;1;2;16;5000;1806028364;1975
33;0;8;1;3000;1649107515;1998
33;0;8;16;8000;1743576431;1987
33;1;6;16;7000;1597894833;1986
33;0;2;16;14000;1695324425;1970
33;0;2;16;5000;1799646779;1975
33;1;2;16;4100;1630414893;1980
33;1;4;1;1200;1871923235;1964
33;0;8;12;3000;1603895562;1989
33;0;4;12;5000;1572970794;1970
33;0;2;16;5200;1683766698;1963
33;0;8;16;5000;1761098628;1986
33;0;2;16;5000;1675791258;1981
33;0;8;16;8000;1672702881;1965
33;0;2;12;3800;15988406;1986
33;1;0;12;4000;1614449098;1973
33;1;4;12;1000;1754256108;1965
33;0;2;12;3500;1746157694;1984
33;0;4;16;3000;1801587882;1968
33;0;8;12;3900;1690104323;1954
33;1;8;12;1500;1715725314;1994
33;0;8;16;7000;179347577;1973
33;1;4;12;1029;1704815212;1989
33;0;2;5;2400;1798120869;1964
33;0;8;15;4000;1674183662;1986
33;1;2;13;800;1675628822;1990
33;0;2;16;2000;1600410152;1996
33;1;8;11;788;1751126359;1980
33;0;2;7;980;1693522708;1964
33;0;2;4;1200;1794961502;1970
33;0;2;11;1200;1766755859;1985
33;0;2;11;1200;1662146054;1985
33;0;2;9;900;1689150756;2004
33;0;4;13;700;1616238936;1970
33;0;4;9;1100;1645115756;1985
33;0;8;8;2300;1528186344;1984
33;0;8;9;3500;169570448;1975
33;1;8;12;788;1802829564;1982
33;1;8;16;1300;1696950211;1985
33;0;2;12;1500;1726463527;1973
33;0;8;16;8500;167636345;1990
33;0;8;17;7000;1606908377;1981
33;1;2;9;400;1483820915;1967
33;1;8;12;3800;1698893236;1961
33;0;4;12;7000;1560262826;1996
33;0;4;12;2000;1678691947;1959
33;0;4;1;1500;1764250039;1982
33;1;8;12;1300;1704793008;1981
33;1;8;13;1480;1701518296;1992
33;1;4;16;3000;1652205275;1996
33;1;2;16;5000;1612200928;1981
33;0;2;12;2000;1704256905;1963
33;1;2;16;1800;1680949838;1988
33;0;2;16;3000;1612266881;1990
33;0;2;16;15000;1677098222;1993
33;1;2;16;3500;1595828517;1984
33;1;8;11;900;1809583675;1984
33;0;2;5;1070;1898225751;1961
33;0;2;12;10000;171604014;1984
33;1;2;6;1000;1708217814;1982
33;1;4;11;788;1642180329;1988
33;0;2;9;1200;1678146445;1992
33;1;4;5;1000;1763665994;1969
33;1;2;10;1010;1669990196;2000
33;1;8;12;1500;1754400338;1989
33;0;2;3;1500;1718038325;1985
33;0;4;9;1400;1644806678;1964
33;0;2;11;1200;1715314179;1994
33;0;2;5;788;179471553;1980
33;0;2;9;1100;1643682893;1997
33;0;8;8;1400;1676126806;1990
33;1;8;8;835;1720756292;1979
33;0;2;10;1576;1639886665;1990
33;0;4;12;1000;159553862;1982
33;0;2;12;2000;1759367209;1990
33;0;2;8;2000;1648043106;1984
33;1;8;5;800;170711408;1972
33;0;8;12;788;1763114175;2002
33;1;8;12;1576;1632516703;1988
33;0;2;12;1600;1682027899;2001
33;1;2;6;750;1803589112;1954
33;0;2;7;788;1745214326;1970
33;0;2;16;5000;1694370071;1984
33;0;2;16;30000;1647295513;1959
33;1;4;16;3000;1718171887;1967
33;1;8;16;2000;1675616294;1979
33;1;6;16;13000;1587106386;1984
33;1;2;16;1000;1662908572;1961
33;1;2;16;16000;1678008674;1991
33;0;2;16;12000;1800689019;1964
33;1;6;16;2400;172388189;1985
33;0;2;6;1000;1786408867;1972
33;0;2;16;20000;1749230173;1986
33;0;2;16;20000;1605500177;1983
33;1;8;16;3000;1752671602;1967
33;0;4;15;5500;1699825413;1995
33;1;2;16;13000;1685000577;1980
33;1;2;16;16000;1759913152;1995
33;1;8;16;4000;1686468083;1975
33;0;2;16;3000;1671333775;1994
33;0;2;12;1200;1670550141;1980
33;0;2;16;5000;1676119634;1988
33;0;2;6;1500;1648902609;1980
33;1;8;12;820;1615303216;1994
33;1;8;12;924;1776369106;1996
33;0;4;7;2000;1919454865;1986
33;0;2;6;600;1657276093;1961
33;0;2;16;2000;168169906;1978
33;1;8;8;900;1610806605;1989
33;0;4;12;1500;1602111406;2001
33;0;2;1;700;1619875125;1971
33;0;8;4;1300;1641734543;1953
33;0;2;10;1200;17740108;2003
33;1;2;12;790;175377141;1974
33;0;4;12;1500;1573414049;1983
33;0;2;7;1300;1789356618;1969
33;0;4;9;1400;176223198;1991
33;0;8;8;1200;1653115465;1970
33;0;2;3;1200;15963637;1981
33;0;4;6;1500;1584714995;1979
33;0;8;7;1400;1606218897;1979
33;0;2;1;4000;1571387432;1977
33;0;2;12;1200;1782862736;1984
33;1;8;10;700;1532259073;1972
33;1;8;7;900;1610699033;2001
33;0;2;9;790;1543307218;2003
33;0;2;15;7000;1726704395;1988
33;0;2;16;500;1868941611;1957
33;0;2;12;5000;1602924867;1979
33;1;2;16;8000;1639806553;1958
33;0;2;16;10000;1647319692;1951
33;0;8;16;7885;1620171691;1976
33;0;2;16;10000;1835684003;1970
33;0;2;16;6000;1780769329;1984
33;0;2;16;5000;1740980433;1961
33;0;2;16;13000;1652871777;1981
33;1;2;16;7000;1696818248;1969
33;0;2;16;8000;1757364398;1982
33;0;2;16;10000;1663680077;1977
33;1;8;9;800;1760890765;1967
33;0;8;5;1100;1816665788;1953
33;1;2;7;800;16880129;1974
33;0;2;10;1100;1609419653;1997
33;0;2;2;1100;1648773356;1972
33;1;8;6;400;1562756217;1973
33;0;8;3;1100;178844028;1972
33;1;8;12;1200;1776759605;1992
33;0;2;13;4000;1691101795;1982
33;0;8;13;800;182957136;1968
33;1;2;16;2000;166043215;1985
33;0;2;13;4000;1604848343;1978
33;0;2;16;6000;1669693208;1974
33;0;8;12;3500;1757789285;1971
33;0;8;12;1300;1637314877;1966
33;0;2;15;3200;1733400811;1988
33;0;8;12;2000;1824829258;1972
33;0;8;9;2200;1729164576;1986
33;0;2;17;250;1616552099;1968
33;0;2;14;2700;1799323532;1977
33;0;8;16;2300;1678201537;1994
33;1;4;5;1500;1626676056;1966
33;1;8;16;4000;1773296877;1970
33;0;2;16;3000;1651713827;1990
33;1;2;12;788;173626353;1966
33;1;8;8;788;1692795955;1977
33;0;2;5;0;1755226559;1945
33;0;4;7;1200;1661742066;1960
33;1;2;6;300;1707866589;1953
33;1;8;12;1250;1725078873;1983
33;1;2;16;1100;157913992;1967
33;0;4;12;1900;1818750594;1985
33;1;8;12;3940;1602690988;1972
33;0;4;12;1150;1871805338;1998
33;0;8;8;815;1830109764;1980
33;0;8;12;1300;1590600951;1991
33;0;2;7;1550;1729608803;1983
33;0;2;6;3000;1655185964;1987
33;1;4;8;1215;1751477228;1972
33;0;8;12;4350;1670312532;1985
33;0;8;12;2200;1640966313;1969
33;1;2;6;40;1703609475;1952
33;1;2;5;50;1664752103;1980
33;1;8;16;788;1783972671;1981
33;1;4;12;1830;1633946855;1983
33;0;8;12;2100;1762589015;1989
33;0;8;12;1018;1796631409;1992
33;1;8;16;2400;1508080671;1986
33;1;8;16;1520;1716416441;1971
33;1;8;12;1000;1715062688;1969
33;0;4;13;1576;1627745653;1989
33;0;2;16;3596;1657631527;1982
33;0;4;12;1430;1666705263;1989
33;1;4;12;788;1736301088;1993
33;0;2;10;2200;1908994758;1981
33;0;2;9;1200;1711340794;1979
33;1;4;12;900;1672318161;1969
33;0;2;12;1200;1573999074;1969
33;0;8;12;1300;1596868609;1980
33;1;8;12;1600;1576736477;1972
33;1;4;12;600;1711450342;1982
33;0;2;5;788;1696087771;1970
33;0;8;9;4000;1731026999;1957
33;0;4;7;3000;1654331021;1974
33;0;4;12;1400;1539598294;1965
33;0;4;9;1500;1636901476;1964
33;0;8;12;2000;1781980817;1996
33;0;4;9;900;1640263486;1983
33;1;4;9;788;1748609045;1972
33;0;8;12;3000;1824733211;1970
33;0;2;16;12000;1827402023;1978
33;1;4;16;2000;1651097257;1964
33;0;8;12;1900;1751769336;1988
33;1;2;5;600;1749056945;1965
33;0;8;12;2000;1703768381;1986
33;0;2;9;1000;1579542279;1962
33;0;2;12;4500;1637959707;1958
33;0;8;12;1500;1619582618;1968
33;1;4;12;1500;1693785352;1962
33;1;4;14;3500;1716346189;1995
33;0;8;12;2000;1792502839;1989
33;0;8;12;1576;1691619721;1984
33;1;8;9;950;1695026661;1988
33;1;8;9;800;1594182854;1979
33;0;4;3;800;1618341853;1975
33;1;2;12;1576;1646134969;1968
33;0;2;3;1000;1703233956;1955
33;0;4;12;788;1677591067;1988
33;0;8;12;1200;1714487609;1968
33;1;4;3;800;1787232322;1983
33;1;2;16;1100;1770930779;1974
33;0;8;12;1700;1684693221;2002
33;0;2;12;1600;1636781322;1998
33;0;2;16;4000;1724545867;1960
33;0;2;16;1700;1529894425;1948
33;0;2;8;1100;1573492274;1998
33;1;4;9;1260;1694570521;1987
33;0;2;12;1250;1807520744;1970
33;1;2;12;840;1694777835;1985
33;1;4;1;800;1628695965;1951
33;1;2;12;1230;1784836012;1986
33;0;2;12;2364;1661828688;1981
33;0;4;16;3000;1653786277;1960
33;0;2;12;1039;1579217838;1998
33;1;8;4;400;1737273416;1974
33;0;8;16;1500;1663721664;1971
33;0;2;12;1000;1683324371;1989
33;1;4;9;1500;1673945326;1965
33;0;4;14;2500;1716610341;1981
33;0;8;12;3000;1712478325;1962
33;0;8;12;2000;1785952231;1960
33;1;2;12;1900;1775016191;1969
33;0;4;12;2000;1779003979;1969
33;1;8;12;2330;1776972;1986
33;0;8;9;4000;1775025192;1966
33;1;4;9;1100;1784303693;1968
33;0;8;16;6000;1686733167;1977
33;0;4;9;1500;1722353386;1962
33;0;8;12;2000;1642533;1991
33;0;8;12;1200;168731676;1970
33;1;2;16;4000;1621939245;1998
33;1;4;9;2000;1685249861;1976
33;0;2;12;1800;1679272747;1958
33;1;8;12;2000;1678059411;1984
33;0;2;12;2000;1678789511;1984
33;1;8;12;1000;1841077177;1975
33;1;8;9;788;1685048977;1972
33;0;4;9;788;1789198759;1967
33;1;8;5;600;1618242573;1989
33;0;2;6;1000;1764692036;1939
33;1;2;1;1000;1658975561;1982
33;0;8;11;800;1828286053;1997
33;0;2;5;2800;1700822665;1971
33;0;2;5;1400;1748314902;1971
33;1;2;16;2000;1736693157;1980
33;1;4;12;2000;1644737997;1971
33;1;8;12;800;1700053284;1998
33;0;4;12;900;1449767593;1989
33;0;4;12;1000;1688473733;1970
33;1;8;5;900;1678764676;1989
33;1;8;5;1000;1646249575;2006
33;1;8;1;300;1723853682;1961
33;0;4;6;1200;1707223855;1987
33;0;8;5;900;1678778585;1971
33;0;2;12;400;1841534866;1991
33;0;4;12;1200;161167911;1998
33;0;8;12;2000;166715361;1978
33;0;8;12;1800;1711797228;1983
33;0;8;1;2700;1707262585;1952
33;0;2;9;2000;1731695982;1962
33;0;8;9;2300;1722012456;1960
33;0;8;12;1400;1622965197;1988
33;0;2;16;2200;1607791066;1984
33;0;2;12;1800;1693410057;1970
33;1;8;12;200;1764397853;1965
33;0;2;5;600;1652333009;1935
33;1;2;12;3100;1759254995;1982
33;1;4;16;6500;1701095746;1974
33;1;2;16;1200;1718423908;1969
33;1;2;16;1700;1634378999;1985
33;0;2;12;1200;1856227218;1959
33;0;8;16;3500;1698257486;1983
33;0;8;14;1600;1595790845;1996
33;0;2;12;3000;1735960771;1991
33;1;2;9;600;1843173311;1977
33;0;2;12;1500;1761056482;1973
33;0;4;12;1200;1726053062;1985
33;0;2;11;1300;1645327545;1989
33;0;4;9;1000;1796609757;1974
33;1;8;12;1500;1787242097;1976
33;0;8;12;1524;169682131;1971
33;0;2;12;3100;1724439531;1972
33;0;2;9;1850;1621363701;1970
33;0;2;16;3200;1585932639;1981
33;0;8;5;500;1678622298;1948
33;0;8;16;1900;1695622712;1993
33;0;8;12;2780;1737963985;1965
33;0;2;5;1250;1875770593;1968
33;0;2;11;788;1629239661;1956
33;1;2;11;399;1727296038;1971
33;1;2;12;2500;1616941619;1972
33;0;2;12;1200;1621795399;1963
33;0;2;16;1580;1573329704;1979
33;0;4;12;2500;1614607757;1960
33;0;8;6;2560;1717492287;1983
33;1;8;12;800;15207173;1988
33;1;8;10;500;1567803193;1962
33;1;2;9;1200;1573926502;1972
33;0;2;9;1650;1599150859;1968
33;0;4;9;2500;1627583488;1960
33;0;2;16;15000;1823454836;1982
33;1;2;16;4000;1661675991;1982
33;0;8;16;3800;1738561825;1969
33;0;2;16;600;1746743412;1959
33;1;2;7;1500;1663579754;1967
33;0;8;9;1200;1799985756;1968
33;0;2;12;1196;1628784497;1975
33;0;8;11;2000;1808352969;1987
33;0;2;16;5680;1713096255;1970
33;0;2;9;1200;1706253027;1995
33;0;2;12;2800;1798519885;1988
33;0;8;11;1600;1661000463;1970
33;0;2;12;3000;1788421155;1978
33;1;2;14;1700;1707696367;1993
33;0;2;12;3000;1607457637;1972
33;0;8;6;2500;1616365983;1970
33;0;2;12;1500;172136132;1976
33;0;2;12;1600;1828090847;1993
33;1;2;3;1000;1710340197;1959
33;1;2;16;1576;1784900244;1980
33;1;2;16;2500;1602224585;1992
33;1;4;9;800;1551983443;1967
33;0;8;12;5500;1546616182;1983
33;0;2;12;3500;1766994096;1980
33;0;2;12;3000;1859809464;1992
33;0;4;12;5000;1698636603;1990
33;0;8;1;2350;1643311925;1984
33;0;8;12;2500;1714895409;1977
33;0;8;12;2500;1730116657;1970
33;0;2;12;7000;1525332308;1968
33;1;2;12;1400;170332686;1979
33;0;8;16;5500;1775893075;1983
33;0;4;5;920;1799779109;1961
33;0;4;10;1600;1661452933;1992
33;0;2;16;11300;1732891937;1966
33;0;2;9;1000;159296655;1997
33;1;8;12;788;1791768445;2001
33;0;8;12;1200;1678906289;1976
33;1;8;9;150;1764066942;1955
33;0;4;16;3500;1617020839;1972
33;1;8;11;1700;1658562579;1978
33;1;8;12;500;165777641;1958
33;0;2;12;1400;1736776412;1984
33;0;8;12;2000;1705485686;1969
33;1;8;6;500;1813083152;1957
33;1;2;12;800;1635705518;1985
33;1;2;16;2000;1599642502;1996
33;1;2;16;1300;1791666379;1977
33;0;8;9;1200;1720909028;1967
33;0;8;1;600;1756233977;1990
33;1;8;12;500;1729621194;1982
33;1;8;12;1300;1676799732;1985
33;1;8;3;788;1756298212;1953
33;0;8;16;4000;1551530404;1991
33;0;8;12;3000;1703760773;1980
33;0;2;1;1500;1715666489;1953
33;0;2;12;3500;1632196185;1978
33;1;4;12;1300;1553620308;1976
33;0;4;9;600;1830294893;1964
33;0;2;9;1576;1715363001;1979
33;1;2;11;950;1565097009;1987
33;0;8;9;1700;1543787927;1973
33;0;4;8;800;1770415563;1986
33;1;2;9;950;1700282934;1986
33;1;4;12;950;1681583066;1999
33;0;2;12;2500;1662915564;1970
33;1;4;12;900;1657127722;1969
33;1;2;6;750;1755645827;1989
33;0;2;7;1000;1721104339;1961
33;0;4;9;1236;1641232303;1973
33;1;8;1;550;1683743846;1965
33;1;2;15;1500;1739645577;2001
33;0;4;7;290;1877287802;1963
33;1;4;12;820;1755791914;1973
33;0;8;7;1350;1846795046;1972
33;1;8;11;650;1803185151;1979
33;1;8;11;980;1833606064;1985
33;0;2;6;850;1568797251;1972
33;1;4;4;1200;1725906877;1967
33;0;8;13;4200;1697169606;1975
33;0;4;10;788;1666701737;1994
33;0;4;16;2100;1708087821;1986
33;0;4;9;1553;1730113172;1990
33;0;4;9;450;1492325192;1985
33;0;2;12;1800;1564853945;1976
33;1;2;12;855;1600003179;1978
33;1;2;9;788;1690286069;1979
33;0;8;9;1990;1708323302;1976
33;1;2;12;1200;1637486457;1975
33;0;8;12;5800;1676267999;1983
33;1;2;16;788;1790100054;1971
33;0;8;12;2500;1832445647;1993
33;0;2;12;3500;1750384468;1984
33;0;4;12;3000;1716803711;1977
33;0;8;16;4000;1722491514;1969
33;1;2;9;808;1820179608;1969
33;0;2;12;1550;178672563;1961
33;1;4;1;1500;1651501214;1981
33;0;4;12;1400;1677043885;1987
33;1;2;12;850;1563169759;1966
33;0;2;15;7200;1830456545;1983
33;0;4;12;3250;1750646607;1966
33;1;4;9;300;1830124287;1956
33;0;8;12;800;1688574589;1987
33;0;2;15;870;1672108871;1982
33;0;2;12;3200;1622182944;1966
33;0;4;14;1522;1529367546;1999
33;0;2;16;7000;1529255018;1990
33;0;2;12;1500;158781366;1986
33;1;4;12;2500;1664847178;1985
33;0;2;12;2500;1736046842;1977
33;1;8;11;1200;1624677906;1977
33;1;8;12;1000;1621595092;1963
33;0;4;12;1500;1740580296;1986
33;1;2;12;1250;171812054;1996
33;0;8;12;1350;1583887735;1996
33;0;8;6;1000;1656670747;1994
33;0;8;1;1200;1747776883;1984
33;1;2;9;850;1608240237;1971
33;1;2;12;1300;1612045206;1982
33;0;2;6;2100;1711188896;1976
33;0;2;12;3000;1863518076;1978
33;1;8;14;1200;1750092637;2000
33;1;8;16;788;1699945002;1978
33;1;2;13;4200;1666398589;1998
33;0;4;12;3000;1560233119;1977
33;0;2;12;1500;1650494617;1960
33;1;2;16;4800;1731238651;1984
33;1;8;7;788;1630242774;1955
33;0;8;16;1800;1662763228;1964
33;0;2;5;400;167868295;1967
33;0;8;3;1000;1668750237;1988
33;1;8;6;1100;175921358;1970
33;0;4;9;1000;1749750445;1965
33;1;8;6;800;1710882312;1979
33;0;8;9;1100;1772448388;1972
33;1;8;4;788;1665000995;1970
33;1;8;10;1200;1783045291;1987
33;1;2;6;788;1736735851;1969
33;0;8;8;900;1634522194;1974
33;0;8;7;1500;1617543556;1983
33;0;8;9;1800;1568128845;1971
33;1;2;12;781;162323018;1972
33;0;2;1;1200;1624907419;1986
33;0;4;12;1600;1820977539;1988
33;1;2;12;700;1786317242;1988
33;1;4;16;1200;1849111026;1971
33;1;4;6;1681;1759686505;1991
33;1;2;9;1589;1645549356;1963
33;1;2;12;900;1714648444;1973
33;0;8;12;920;1646559504;1983
33;0;8;12;1800;1846932758;1991
33;1;4;12;1100;1540315499;1973
33;1;2;9;1150;175395662;1961
33;0;8;7;2200;1755907309;1964
33;1;2;12;1300;1743420303;1982
33;0;8;12;1500;1808163545;1961
33;0;8;12;1500;1613618887;1978
33;0;8;12;4000;1728104507;1979
33;0;4;12;2000;1686429158;1983
33;0;2;12;1450;1708221847;1969
33;0;8;12;1350;1664871033;1983
33;0;4;12;1300;1775055572;1991
33;0;4;12;1200;1432100205;1958
33;0;2;12;1900;1742866344;1996
33;1;4;12;900;1722102729;1988
33;1;2;12;1300;1607688041;1987
33;1;8;10;500;1530955258;2004
33;1;2;12;990;178187097;1992
33;0;4;12;1300;1692565104;1988
33;0;4;11;1800;1791087406;1992
33;0;4;11;1755;170475895;1961
33;0;2;9;955;1633978372;1972
33;0;4;15;2300;1749972747;1987
33;0;4;12;1000;1715342933;1992
33;0;8;12;788;1626941265;1984
33;0;8;9;1600;1656283081;1995
33;1;4;12;400;16691917;1963
33;0;2;12;2000;1726353852;1995
33;1;4;5;275;1649997827;1953
33;1;4;11;800;1724965728;1983
33;0;8;12;1200;1689876267;1986
33;0;8;12;6250;1746742161;1987
33;0;2;12;850;1705062329;1973
33;0;8;6;980;1624736346;1979
33;1;8;12;800;1580556262;1966
33;0;2;12;900;1723965203;1993
33;0;8;6;2132;1752070045;1976
33;1;4;9;788;1818612103;1970
33;0;2;16;3500;1729952744;1964
33;0;2;12;1500;1743279725;1985
33;1;8;12;1485;1796443318;1962
33;1;4;12;3000;1630433239;1968
33;1;2;9;1400;1743428239;1979
33;0;2;12;1000;1745312966;1989
33;0;2;12;2100;1834256643;1963
33;0;4;12;4600;1848618578;1959
33;0;8;12;1400;1774490993;1991
33;0;4;15;2000;1770914806;1988
33;1;8;12;870;1701938604;1970
33;1;8;6;850;168777101;1989
33;1;8;12;1700;186872436;1974
33;1;8;12;788;170643094;1980
33;1;2;16;3000;1671247714;1967
33;1;4;15;2200;1734863232;1989
33;0;2;9;2150;1704645881;1968
33;0;2;12;2300;1567783664;1963
33;1;2;12;1680;1681447155;1982
33;1;4;5;250;1713609342;1961
33;1;8;12;1325;1652799265;1987
33;0;8;16;3900;1786258917;1977
33;0;4;5;950;169403389;1955
33;1;2;12;2000;1796160005;1995
33;1;2;12;2300;1755310337;1982
33;1;4;12;900;1759106765;1969
33;1;2;16;2200;1730780534;1980
33;0;4;5;1500;1706562518;1982
33;0;4;9;820;1638696397;1970
33;1;2;12;850;1653168877;1976
33;0;2;9;2050;1607622603;1974
33;1;2;12;1086;1606667696;1989
33;0;8;11;1873;1743022425;1972
33;0;2;12;1250;1729909897;1987
33;1;8;7;1220;1698229016;1962
33;0;4;1;2150;1671742539;1965
33;0;8;6;1200;1739006465;1962
33;0;8;12;2300;1759234181;1973
33;0;2;12;2000;184647553;1974
33;1;4;9;550;1746864343;1972
33;1;8;9;400;1604080067;1980
33;1;2;5;900;1752571102;1962
33;1;4;5;900;1556168114;1985
33;0;8;12;2400;1706163367;1980
33;0;4;11;1300;1555566215;1970
33;0;2;12;2500;1714932816;1963
33;0;8;12;1700;1737816222;1983
33;1;4;9;1400;1514301174;1997
33;1;2;16;2456;1723561346;1984
33;0;8;5;980;1773725338;1958
33;0;8;8;1200;1787178065;1967
33;1;8;5;600;1718808625;1980
33;1;2;16;5900;1662904461;1980
33;0;8;12;5100;1723141614;1983
33;1;8;12;990;1660345473;1978
33;0;8;12;2500;1673437811;1958
33;0;8;10;1200;1701005483;1993
33;0;8;12;2500;1564501718;1973
33;0;4;8;1700;1766385544;1965
33;0;8;12;2000;1695424626;1986
33;0;2;7;300;1609562996;1945
33;1;2;3;800;1767500524;1960
33;1;2;9;1000;1699149546;1959
33;0;2;12;3200;1554542123;1986
33;0;4;12;1650;1673025062;1984
33;0;8;9;1500;161813111;1998
33;0;2;16;2500;1531064617;1977
33;0;2;9;1300;1720446634;1956
33;0;2;11;1500;1578968479;1997
33;0;8;5;1700;1661945734;1984
33;0;2;8;1080;1821133045;1981
33;0;8;9;950;1765196643;1982
33;0;4;9;1200;1880404829;1981
33;0;8;9;1000;171621227;1976
33;0;8;8;788;1724987518;1996
33;1;8;12;950;1747141579;1987
33;0;2;5;853;1593696527;1974
33;1;4;12;1900;1780520616;1993
33;1;2;9;1250;1758388279;1989
33;0;4;16;1400;168485886;1996
33;1;2;7;1500;1733608161;1963
33;1;2;12;1100;1755393779;1983
33;0;4;11;1200;1704517119;1969
33;0;8;5;700;1504478994;1970
33;0;4;9;1000;1638548265;1984
33;0;4;8;420;1723668943;1965
33;0;2;13;1500;1600651565;1956
33;0;4;12;1100;1855951763;1976
33;0;2;12;1500;1681513106;1987
33;0;4;13;4000;1658301109;1975
33;1;2;16;5000;1695823504;1977
33;0;4;12;2500;1724235623;1989
33;1;2;16;19000;1630082186;1961
33;1;2;16;2900;1733757194;1977
33;0;2;16;20000;1672654317;1969
33;0;2;16;15000;1803097237;1967
33;1;2;16;2000;1544194819;1962
33;0;8;16;4500;1667402498;1983
33;0;8;12;890;1764148204;1963
33;1;2;12;3500;1725755171;1997
33;0;8;12;6000;1674519333;1970
33;0;2;12;2500;1727495487;1974
33;0;8;16;7000;1689292591;1969
33;0;2;15;1200;1791990334;1986
33;0;2;12;5000;1614133827;1973
33;0;2;12;1100;1624354316;1994
33;0;8;12;2000;1797631226;1993
33;1;8;9;500;1817744497;1967
33;0;8;11;2500;162862236;1993
33;0;8;9;1600;1840238044;1961
33;0;2;12;1100;1822282031;1962
33;1;2;16;2400;171151911;1989
33;1;2;16;8000;1720856908;1973
33;0;2;16;15000;1662163652;1967
33;0;2;14;11000;1718107029;1977
33;0;2;16;7000;1600118051;1981
33;0;8;16;11000;1723228656;1991
33;1;8;12;1700;1667151956;1970
33;0;4;5;1500;1780236262;1970
33;0;8;9;1000;1693001446;1983
33;0;8;7;400;1828791108;1982
33;0;8;6;900;1598769775;1990
33;1;8;8;1000;1746656802;1992
33;0;2;9;1000;1673642855;1961
33;0;8;9;2500;1667578889;1979
33;1;4;5;850;1643960903;1990
33;1;4;9;1000;1673551435;1983
33;1;8;12;1000;1614430489;1983
33;0;8;9;2780;1916574716;1979
33;0;4;9;940;1796920652;1967
33;0;8;12;1200;1736486653;1994
33;0;2;9;1000;1637939647;1987
33;1;2;16;7000;1742566157;1964
33;1;2;16;9000;1724235034;1989
33;0;2;16;10000;1684530589;1955
33;0;8;16;8000;166364114;1975
33;0;8;9;1500;1732548543;1975
33;1;8;9;1200;162626776;1995
33;0;8;5;789;1748497746;1964
33;0;2;9;1000;1629921708;1988
33;0;8;9;789;1624601785;1986
33;0;8;1;700;175054598;1985
33;1;2;6;600;1736477081;1960
33;0;8;12;500;1654191527;1974
33;1;4;1;700;1810644868;1965
33;1;8;5;200;1762361818;1962
33;0;2;8;1200;1616184283;1980
33;1;2;4;1200;1748504025;1984
33;0;8;5;700;1696599434;1962
33;0;8;6;789;1671197001;1980
33;1;4;1;600;1599987278;1961
33;0;8;3;600;1678166267;1962
33;0;4;3;890;1646459794;1972
33;0;4;7;1000;168474789;1963
33;0;2;12;789;1751631626;1993
33;0;8;5;500;1770964631;1961
33;1;8;11;950;1710156922;1974
33;0;2;11;790;1659434148;1987
33;1;2;9;400;1801812151;1997
